20:12:17.758810 IP 112.26.0.8.33728 > 112.26.0.1.45881: Flags [S], seq 503274601, win 65535, options [mss 1460,sackOK,TS val 4294819233 ecr 0,nop,wscale 6,mptcp capable csum {0xe03f2f5bd5989db8}], length 0
20:12:17.776672 IP 112.26.0.8.33728 > 112.26.0.1.45881: Flags [S], seq 503274601, win 65535, options [mss 1460,sackOK,TS val 4294819233 ecr 0,nop,wscale 6,mptcp capable csum {0xe03f2f5bd5989db8}], length 0
20:12:17.842757 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [S.], seq 2940828125, ack 503274602, win 65535, options [mss 1460,sackOK,TS val 76724 ecr 4294819233,nop,wscale 6,mptcp capable csum {0x87139cfff9e67aae}], length 0
20:12:18.645894 IP 112.26.0.8.33728 > 112.26.0.1.45881: Flags [S], seq 503274601, win 65535, options [mss 1460,sackOK,TS val 4294820288 ecr 0,nop,wscale 6,mptcp capable csum {0xe03f2f5bd5989db8}], length 0
20:12:18.646748 IP 112.26.0.8.33728 > 112.26.0.1.45881: Flags [S], seq 503274601, win 65535, options [mss 1460,sackOK,TS val 4294820288 ecr 0,nop,wscale 6,mptcp capable csum {0xe03f2f5bd5989db8}], length 0
20:12:18.654230 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [S.], seq 2940828125, ack 503274602, win 65535, options [mss 1460,sackOK,TS val 77594 ecr 4294819233,nop,wscale 6,mptcp capable csum {0x87139cfff9e67aae}], length 0
20:12:18.853617 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], ack 1, win 1339, options [nop,nop,TS val 77799 ecr 4294820485,mptcp add-addr id 3 112.26.1.1,mptcp dss ack 3262968525], length 0
20:13:43.670299 IP 112.26.1.1.45881 > 112.26.0.8.39207: Flags [.], seq 201349:202777, ack 1, win 4017, options [nop,nop,TS val 162519 ecr 4294904754,mptcp dss ack 3262968525 seq 1977860113 subseq 201349 len 1428 csum 0xbf40], length 1428
20:13:43.741619 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 449821, win 24543, options [nop,nop,TS val 4294905053 ecr 161792,mptcp dss ack 1977860113], length 0
20:13:43.753124 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 869465:870893, ack 1, win 4017, options [nop,nop,TS val 162600 ecr 4294904928,mptcp dss ack 3262968525 seq 1977902953 subseq 869465 len 1428 csum 0xf8ae], length 1428
20:13:43.767372 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 870893:872321, ack 1, win 4017, options [nop,nop,TS val 162600 ecr 4294904928,mptcp dss ack 3262968525 seq 1977904381 subseq 870893 len 1428 csum 0x8a08], length 1428
20:13:43.777747 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 872321:873749, ack 1, win 4017, options [nop,nop,TS val 162600 ecr 4294904928,mptcp dss ack 3262968525 seq 1977905809 subseq 872321 len 1428 csum 0xfab1], length 1428
20:13:43.782146 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 868037:869465, ack 1, win 4017, options [nop,nop,TS val 162324 ecr 4294904616,mptcp dss ack 3262968525 seq 1977900097 subseq 868037 len 1428 csum 0xf0aa], length 1428
20:13:43.788994 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 868037:869465, ack 1, win 4017, options [nop,nop,TS val 162324 ecr 4294904616,mptcp dss ack 3262968525 seq 1977900097 subseq 868037 len 1428 csum 0xf0aa], length 1428
20:13:43.853813 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 869465:870893, ack 1, win 4017, options [nop,nop,TS val 162600 ecr 4294904928,mptcp dss ack 3262968525 seq 1977902953 subseq 869465 len 1428 csum 0xf8ae], length 1428
20:13:43.858208 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 873749:875177, ack 1, win 4017, options [nop,nop,TS val 162600 ecr 4294904928,mptcp dss ack 3262968525 seq 1977907237 subseq 873749 len 1428 csum 0xcc9a], length 1428
20:13:43.864494 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 869465:870893, ack 1, win 4017, options [nop,nop,TS val 162600 ecr 4294904928,mptcp dss ack 3262968525 seq 1977902953 subseq 869465 len 1428 csum 0xf8ae], length 1428
20:13:43.873147 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 870893:872321, ack 1, win 4017, options [nop,nop,TS val 162600 ecr 4294904928,mptcp dss ack 3262968525 seq 1977904381 subseq 870893 len 1428 csum 0x8a08], length 1428
20:13:43.881784 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 870893:872321, ack 1, win 4017, options [nop,nop,TS val 162600 ecr 4294904928,mptcp dss ack 3262968525 seq 1977904381 subseq 870893 len 1428 csum 0x8a08], length 1428
20:13:43.946951 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 875177:876605, ack 1, win 4017, options [nop,nop,TS val 162600 ecr 4294904928,mptcp dss ack 3262968525 seq 1977908665 subseq 875177 len 1428 csum 0xfe4a], length 1428
20:13:43.961935 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 452677:454105, ack 1, win 4017, options [nop,nop,TS val 162688 ecr 4294905053,mptcp dss ack 3262968525 seq 1977910093 subseq 452677 len 1428 csum 0x90f], length 1428
20:13:43.965082 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 872321:873749, ack 1, win 4017, options [nop,nop,TS val 162600 ecr 4294904928,mptcp dss ack 3262968525 seq 1977905809 subseq 872321 len 1428 csum 0xfab1], length 1428
20:13:43.979600 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 872321:873749, ack 1, win 4017, options [nop,nop,TS val 162600 ecr 4294904928,mptcp dss ack 3262968525 seq 1977905809 subseq 872321 len 1428 csum 0xfab1], length 1428
20:13:43.986429 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 454105:455533, ack 1, win 4017, options [nop,nop,TS val 162688 ecr 4294905053,mptcp dss ack 3262968525 seq 1977911521 subseq 454105 len 1428 csum 0xc1c], length 1428
20:13:43.991001 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 873749:875177, ack 1, win 4017, options [nop,nop,TS val 162600 ecr 4294904928,mptcp dss ack 3262968525 seq 1977907237 subseq 873749 len 1428 csum 0xcc9a], length 1428
20:13:44.069895 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 454105:455533, ack 1, win 4017, options [nop,nop,TS val 162690 ecr 4294905053,mptcp dss ack 3262968525 seq 1977911521 subseq 454105 len 1428 csum 0xc1c], length 1428
20:13:44.073831 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 873749:875177, ack 1, win 4017, options [nop,nop,TS val 162600 ecr 4294904928,mptcp dss ack 3262968525 seq 1977907237 subseq 873749 len 1428 csum 0xcc9a], length 1428
20:13:44.078968 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 875177:876605, ack 1, win 4017, options [nop,nop,TS val 162600 ecr 4294904928,mptcp dss ack 3262968525 seq 1977908665 subseq 875177 len 1428 csum 0xfe4a], length 1428
20:13:44.090183 IP 112.26.1.1.45881 > 112.26.0.8.39207: Flags [.], seq 212773:214201, ack 1, win 4017, options [nop,nop,TS val 162890 ecr 4294904973,mptcp dss ack 3262968525 seq 1977912949 subseq 212773 len 1428 csum 0x64ef], length 1428
20:13:44.173358 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 875177:876605, ack 1, win 4017, options [nop,nop,TS val 162600 ecr 4294904928,mptcp dss ack 3262968525 seq 1977908665 subseq 875177 len 1428 csum 0xfe4a], length 1428
20:13:44.177743 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 876605:878033, ack 1, win 4017, options [nop,nop,TS val 162890 ecr 4294905224,mptcp dss ack 3262968525 seq 1977914377 subseq 876605 len 1428 csum 0xfe2e], length 1428
20:13:44.261207 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 876605:878033, ack 1, win 4017, options [nop,nop,TS val 162890 ecr 4294905224,mptcp dss ack 3262968525 seq 1977914377 subseq 876605 len 1428 csum 0xfe2e], length 1428
20:13:44.267919 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 878033:879461, ack 1, win 4017, options [nop,nop,TS val 162890 ecr 4294905224,mptcp dss ack 3262968525 seq 1977915805 subseq 878033 len 1428 csum 0xfb7d], length 1428
20:13:44.269044 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 876605:878033, ack 1, win 4017, options [nop,nop,TS val 162890 ecr 4294905224,mptcp dss ack 3262968525 seq 1977914377 subseq 876605 len 1428 csum 0xfe2e], length 1428
20:13:44.292295 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 452677:454105, ack 1, win 4017, options [nop,nop,TS val 162688 ecr 4294905053,mptcp dss ack 3262968525 seq 1977910093 subseq 452677 len 1428 csum 0x90f], length 1428
20:13:44.293037 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 879461:880889, ack 1, win 4017, options [nop,nop,TS val 162890 ecr 4294905224,mptcp dss ack 3262968525 seq 1977917233 subseq 879461 len 1428 csum 0xac44], length 1428
20:13:44.361797 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 878033:879461, ack 1, win 4017, options [nop,nop,TS val 162890 ecr 4294905224,mptcp dss ack 3262968525 seq 1977915805 subseq 878033 len 1428 csum 0xfb7d], length 1428
20:13:44.366955 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 878033:879461, ack 1, win 4017, options [nop,nop,TS val 162890 ecr 4294905224,mptcp dss ack 3262968525 seq 1977915805 subseq 878033 len 1428 csum 0xfb7d], length 1428
20:13:44.367807 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 880889:882317, ack 1, win 4017, options [nop,nop,TS val 162890 ecr 4294905224,mptcp dss ack 3262968525 seq 1977918661 subseq 880889 len 1428 csum 0x19a9], length 1428
20:13:44.448215 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 879461:880889, ack 1, win 4017, options [nop,nop,TS val 162890 ecr 4294905224,mptcp dss ack 3262968525 seq 1977917233 subseq 879461 len 1428 csum 0xac44], length 1428
20:13:44.454119 IP 112.26.1.1.45881 > 112.26.0.8.39207: Flags [.], seq 214201:215629, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905371,mptcp dss ack 3262968525 seq 1977920089 subseq 214201 len 1428 csum 0x845f], length 1428
20:13:44.461315 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 879461:880889, ack 1, win 4017, options [nop,nop,TS val 162890 ecr 4294905224,mptcp dss ack 3262968525 seq 1977917233 subseq 879461 len 1428 csum 0xac44], length 1428
20:13:44.473866 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 882317:883745, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977921517 subseq 882317 len 1428 csum 0x90b6], length 1428
20:13:44.481497 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 883745:885173, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977922945 subseq 883745 len 1428 csum 0x7d8c], length 1428
20:13:44.487949 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 454105:455533, ack 1, win 4017, options [nop,nop,TS val 162690 ecr 4294905053,mptcp dss ack 3262968525 seq 1977911521 subseq 454105 len 1428 csum 0xc1c], length 1428
20:13:44.558834 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 880889:882317, ack 1, win 4017, options [nop,nop,TS val 162890 ecr 4294905224,mptcp dss ack 3262968525 seq 1977918661 subseq 880889 len 1428 csum 0x19a9], length 1428
20:13:44.565378 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 885173:886601, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977924373 subseq 885173 len 1428 csum 0x1bc6], length 1428
20:13:44.574053 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 880889:882317, ack 1, win 4017, options [nop,nop,TS val 162890 ecr 4294905224,mptcp dss ack 3262968525 seq 1977918661 subseq 880889 len 1428 csum 0x19a9], length 1428
20:13:44.660031 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 449821, win 24558, options [nop,nop,TS val 4294905994 ecr 161792,nop,nop,sack 1 {452677:454105},mptcp dss ack 1977910093], length 0
20:13:44.664999 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 886601:888029, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977925801 subseq 886601 len 1428 csum 0x43f6], length 1428
20:13:44.688618 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 888029:889457, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977927229 subseq 888029 len 1428 csum 0xb910], length 1428
20:13:44.692894 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 882317:883745, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977921517 subseq 882317 len 1428 csum 0x90b6], length 1428
20:13:44.697216 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 882317:883745, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977921517 subseq 882317 len 1428 csum 0x90b6], length 1428
20:13:44.754297 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 889457:890885, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977928657 subseq 889457 len 1428 csum 0xfb76], length 1428
20:13:44.767408 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 890885:892313, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977930085 subseq 890885 len 1428 csum 0x1b01], length 1428
20:13:44.772319 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 883745:885173, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977922945 subseq 883745 len 1428 csum 0x7d8c], length 1428
20:13:44.776235 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 883745:885173, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977922945 subseq 883745 len 1428 csum 0x7d8c], length 1428
20:13:44.858693 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 892313:893741, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977931513 subseq 892313 len 1428 csum 0x8dd9], length 1428
20:13:44.878299 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 885173:886601, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977924373 subseq 885173 len 1428 csum 0x1bc6], length 1428
20:13:44.880897 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 893741:895169, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977932941 subseq 893741 len 1428 csum 0x85e], length 1428
20:13:44.895242 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 449821, win 24558, options [nop,nop,TS val 4294906194 ecr 161792,nop,nop,sack 1 {452677:455533},mptcp dss ack 1977910093], length 0
20:13:44.958857 IP 112.26.1.1.45881 > 112.26.0.8.39207: Flags [.], seq 215629:217057, ack 1, win 4017, options [nop,nop,TS val 163607 ecr 4294905766,mptcp dss ack 3262968525 seq 1977934369 subseq 215629 len 1428 csum 0xdda1], length 1428
20:13:44.961237 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 885173:886601, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977924373 subseq 885173 len 1428 csum 0x1bc6], length 1428
20:13:44.980077 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 455533:456961, ack 1, win 4017, options [nop,nop,TS val 163622 ecr 4294905994,mptcp dss ack 3262968525 seq 1977935797 subseq 455533 len 1428 csum 0x81eb], length 1428
20:13:44.981811 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 886601:888029, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977925801 subseq 886601 len 1428 csum 0x43f6], length 1428
20:13:44.988451 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 886601:888029, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977925801 subseq 886601 len 1428 csum 0x43f6], length 1428
20:13:45.053134 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 888029:889457, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977927229 subseq 888029 len 1428 csum 0xb910], length 1428
20:13:45.062666 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 888029:889457, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977927229 subseq 888029 len 1428 csum 0xb910], length 1428
20:13:45.064742 IP 112.26.1.1.45881 > 112.26.0.8.39207: Flags [.], seq 217057:218485, ack 1, win 4017, options [nop,nop,TS val 163622 ecr 4294905893,mptcp dss ack 3262968525 seq 1977937225 subseq 217057 len 1428 csum 0x2bd7], length 1428
20:13:45.087899 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 889457:890885, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977928657 subseq 889457 len 1428 csum 0xfb76], length 1428
20:13:45.091597 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 889457:890885, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977928657 subseq 889457 len 1428 csum 0xfb76], length 1428
20:13:45.161621 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 895169:896597, ack 1, win 4017, options [nop,nop,TS val 163706 ecr 4294905893,mptcp dss ack 3262968525 seq 1977938653 subseq 895169 len 1428 csum 0x322f], length 1428
20:13:45.167205 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 890885:892313, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977930085 subseq 890885 len 1428 csum 0x1b01], length 1428
20:13:45.183950 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 890885:892313, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977930085 subseq 890885 len 1428 csum 0x1b01], length 1428
20:13:45.190872 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 896597:898025, ack 1, win 4017, options [nop,nop,TS val 163706 ecr 4294905893,mptcp dss ack 3262968525 seq 1977940081 subseq 896597 len 1428 csum 0x848e], length 1428
20:13:45.255435 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 892313:893741, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977931513 subseq 892313 len 1428 csum 0x8dd9], length 1428
20:13:45.257687 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 892313:893741, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977931513 subseq 892313 len 1428 csum 0x8dd9], length 1428
20:13:45.274366 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 898025:899453, ack 1, win 4017, options [nop,nop,TS val 163831 ecr 4294906071,mptcp dss ack 3262968525 seq 1977941509 subseq 898025 len 1428 csum 0xad97], length 1428
20:13:45.282367 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 893741:895169, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977932941 subseq 893741 len 1428 csum 0x85e], length 1428
20:13:45.284066 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 893741:895169, ack 1, win 4017, options [nop,nop,TS val 163326 ecr 4294905686,mptcp dss ack 3262968525 seq 1977932941 subseq 893741 len 1428 csum 0x85e], length 1428
20:13:45.363627 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 899453:900881, ack 1, win 4017, options [nop,nop,TS val 163831 ecr 4294906071,mptcp dss ack 3262968525 seq 1977942937 subseq 899453 len 1428 csum 0x6d18], length 1428
20:13:45.380514 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 455533:456961, ack 1, win 4017, options [nop,nop,TS val 163622 ecr 4294905994,mptcp dss ack 3262968525 seq 1977935797 subseq 455533 len 1428 csum 0x81eb], length 1428
20:13:45.393481 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 449821:451249, ack 1, win 4017, options [nop,nop,TS val 163842 ecr 4294906194,mptcp dss ack 3262968525 seq 1977564517 subseq 449821 len 1428 csum 0xa2e1], length 1428
20:13:45.455778 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 895169:896597, ack 1, win 4017, options [nop,nop,TS val 163706 ecr 4294905893,mptcp dss ack 3262968525 seq 1977938653 subseq 895169 len 1428 csum 0x322f], length 1428
20:13:45.459924 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 895169:896597, ack 1, win 4017, options [nop,nop,TS val 163706 ecr 4294905893,mptcp dss ack 3262968525 seq 1977938653 subseq 895169 len 1428 csum 0x322f], length 1428
20:13:45.471040 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 902309:903737, ack 1, win 4017, options [nop,nop,TS val 163998 ecr 4294906368,mptcp dss ack 3262968525 seq 1977945793 subseq 902309 len 1428 csum 0xae8a], length 1428
20:13:45.488256 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 896597:898025, ack 1, win 4017, options [nop,nop,TS val 163706 ecr 4294905893,mptcp dss ack 3262968525 seq 1977940081 subseq 896597 len 1428 csum 0x848e], length 1428
20:13:45.491573 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 896597:898025, ack 1, win 4017, options [nop,nop,TS val 163706 ecr 4294905893,mptcp dss ack 3262968525 seq 1977940081 subseq 896597 len 1428 csum 0x848e], length 1428
20:13:45.567034 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 903737:905165, ack 1, win 4017, options [nop,nop,TS val 163998 ecr 4294906368,mptcp dss ack 3262968525 seq 1977947221 subseq 903737 len 1428 csum 0xfd12], length 1428
20:13:45.583084 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 898025:899453, ack 1, win 4017, options [nop,nop,TS val 163831 ecr 4294906071,mptcp dss ack 3262968525 seq 1977941509 subseq 898025 len 1428 csum 0xad97], length 1428
20:13:45.607659 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 898025:899453, ack 1, win 4017, options [nop,nop,TS val 163831 ecr 4294906071,mptcp dss ack 3262968525 seq 1977941509 subseq 898025 len 1428 csum 0xad97], length 1428
20:13:45.688514 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 899453:900881, ack 1, win 4017, options [nop,nop,TS val 163831 ecr 4294906071,mptcp dss ack 3262968525 seq 1977942937 subseq 899453 len 1428 csum 0x6d18], length 1428
20:13:45.691915 IP 112.26.1.1.45881 > 112.26.0.8.39207: Flags [.], seq 218485:219913, ack 1, win 4017, options [nop,nop,TS val 164217 ecr 4294906489,mptcp dss ack 3262968525 seq 1977950077 subseq 218485 len 1428 csum 0x1e32], length 1428
20:13:45.707690 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 449821:451249, ack 1, win 4017, options [nop,nop,TS val 163842 ecr 4294906194,mptcp dss ack 3262968525 seq 1977564517 subseq 449821 len 1428 csum 0xa2e1], length 1428
20:13:45.756416 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 906593:908021, ack 1, win 4017, options [nop,nop,TS val 164217 ecr 4294906659,mptcp dss ack 3262968525 seq 1977951505 subseq 906593 len 1428 csum 0xbd83], length 1428
20:13:45.767754 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 899453:900881, ack 1, win 4017, options [nop,nop,TS val 163831 ecr 4294906071,mptcp dss ack 3262968525 seq 1977942937 subseq 899453 len 1428 csum 0x6d18], length 1428
20:13:45.770083 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 449821, win 24558, options [nop,nop,TS val 4294907087 ecr 161792,nop,nop,sack 1 {452677:456961},mptcp dss ack 1977910093], length 0
20:13:45.795933 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 910877:912305, ack 1, win 4017, options [nop,nop,TS val 164520 ecr 4294906872,mptcp dss ack 3262968525 seq 1977955789 subseq 910877 len 1428 csum 0x838d], length 1428
20:13:45.865365 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 902309:903737, ack 1, win 4017, options [nop,nop,TS val 163998 ecr 4294906368,mptcp dss ack 3262968525 seq 1977945793 subseq 902309 len 1428 csum 0xae8a], length 1428
